Code,Product Name,Unit,Current Stock,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
10008944,PUSHP HING 20 GM,PACK,-9,0,92,0,82,PUSHP,,,8906040410613
10025823,QUAKER OATS 1KG,PCS,4,0,190,140,185,FSSAI,,,8901491103800
10022707,RAGI AATA 500GM,PACK,15,0,47,0,45,GENERAL,,,8906008350098
10026102,RAI,PCS,-82,0,15,0,10,TEMPTIN,,,RAI8.5
10026704,RAI 100Gm,PCS,21,0,12,9,10,HINDUSTAN UNILEVER LTD,,,TRAI9
10026717,RAI 100Gm,PCS,-384,0,12,9,10,HINDUSTAN UNILEVER LTD,,,RAI9
10028494,RAI 250GM,PCS,2,0,30,20,25,HINDUSTAN UNILEVER LTD,,,RAI28
10026823,RAI 500Gm,PCS,1,0,100,85,90,HINDUSTAN UNILEVER LTD,,,RAI85
10018869,RAI BARIK 100GM (100 GM),PACK,-2,0,10,0,10,GENERAL,,,99901000000677
10026821,RAI DAAL 100g,PCS,-17,0,30,23,25,HINDUSTAN UNILEVER LTD,,,RAI23
10027764,RAITA BUNDI 200GM,PCS,-22,0,50,26,30,HINDUSTAN UNILEVER LTD,,,RAITA26
10028998,RAJAS AAGARBATI 140G,PCS,5,0,65,40,50,HINDUSTAN UNILEVER LTD,,,8906030592503
10019254,RAJBHOG 1KG,PACK,1,0,185,0,180,GENERAL,,,8904004405811
10029025,RAJGIRE KE LADOO,PCS,-1,0,35,18,25,HINDUSTAN UNILEVER LTD,,,RAJGIRE18
10028489,RAJGIRE KE LADU,PCS,-12,0,40,18,25,HINDUSTAN UNILEVER LTD,,,LADU18
10026139,RAJISTHANI MANGO PICKLE,PCS,7,0,145,94.64,125,TEMPTIN,,,8901560010619
10026174,RAJISTHANI MANGO PICKLE 1Kg,PCS,-2,0,148,129,140,TEMPTIN,,,8901560010640
10026140,RAJISTHANI MANGO PICKLE 500g,PCS,4,0,103,62.9,80,TEMPTIN,,,8901560010510
10026141,RAJISTHANI MIXED PICKLE 500g,PCS,-1,0,103,62.95,75,TEMPTIN,,,8901560010541
10028254,RAJMA 1KG,PCS,1,0,120,95,100,HINDUSTAN UNILEVER LTD,,,RAJMA95
10021988,RAJMA 500G,PACK,-108,0,60,38,42,GENERAL,,,RAJMA45
10026812,RAJMA 500GM,PCS,-56,0,60,0,55,HINDUSTAN UNILEVER LTD,,,RAJMA50
10026142,RAM BANDHU MANGO PICKLE 1KG,PCS,9,0,190,98.18,140,TEMPTIN,,,8903553601613
10026193,RAM BANDHU SWEET LIME 350g,PCS,9,0,70,41,60,NILONs,,,8903553646461
10026188,RAM BHADHUR KABULI MASALA,PCS,103,0,40,24,32,TEMPTIN,,,8903553170430
10026192,RAM BHADHUR LIME PICKLE 350g,PCS,15,0,70,41,60,NILONs,,,8903553649462
10026143,RAM BHADHUR MIX ACHAR 1Kg,PCS,6,0,170,98.19,140,TEMPTIN,,,8903553645617
10026194,RAM BHANDU CHILI PICKLE,PCS,10,0,70,41,60,NILONs,,,8903553648465
10026171,RAM BHANDU MANGO PICKLE,PCS,-21,0,95,0,85,TEMPTIN,,,8903553601491
10026196,RAM BHANDU MANGO PICKLE 350g,PCS,7,0,70,41,60,NILONs,,,8903553601460
10026187,RAMBANDHU KABULI ACHAR MASALA 500g,PCS,58,0,90,57.14,65,TEMPTIN,,,8903553170492
10028766,RASGULLA 1KG,PCS,19,0,259,115,150,HINDUSTAN UNILEVER LTD,,,8906056830177
10027168,RASII,PCS,20,0,20,10,15,HINDUSTAN UNILEVER LTD,,,RASII10
10026674,RASNA MANGO 750ML,PCS,4,108.99,135,108.99,130,HINDUSTAN UNILEVER LTD,,,8901848030582
10010753,RASNA Nagpur Orange 10/-,PACK,159,0,10,0,10,RASNA,,,8901848000127
10026537,RASNA NIMBU 11g,PCS,163,0,10,8.9,10,GENERAL,,,8901848002220
10000301,RASNA Orange,PACK,-4,0,42,0,42,RASNA,,,8901848000004
10026535,RASNA ORANGE 750ml,PCS,3,0,135,108.99,125,GENERAL,,,8901848030575
10027074,RAT KILLER,PCS,7,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8908012440000
10027949,RATA BNDI 400GM,PCS,1,0,60,40,50,HINDUSTAN UNILEVER LTD,,,RAITA40
10028949,RATH DALDA 500ML,PCS,19,0,70,53.97,58,HINDUSTAN UNILEVER LTD,,,8906006332690
10027093,RATH VANASPATI 1l,PCS,23,0,140,95,112,HINDUSTAN UNILEVER LTD,,,8906006332683
10025996,rATLAMI SEV 22g,PCS,111438,0,5,4.3,5,HALDIRAMS,,,8904004400410
10029039,RATLAMI SEV 28G,PCS,36,0,5,3.75,5,HINDUSTAN UNILEVER LTD,,,8906023656274
10025984,RATLAMI SEV 350G,PCS,-1,0,75,65,70,HALDIRAMS,,,8904004400441
10026507,RATLAMI SEV 400GM,PCS,35,0,75,42,50,GENERAL,,,8904304367949
10028700,RAWA 500g,PCS,3,0,30,15,20,HINDUSTAN UNILEVER LTD,,,RAWA15
10027604,REAL ALOE 1L,PCS,4,0,110,96,105,HINDUSTAN UNILEVER LTD,,,8901207030802
10026379,REAL AMBCHUR MASALA 100g,PCS,1,0,40,19,25,GENERAL,,,REAL19
10026378,REAL AMCHUR POWDER 50g,PCS,10,0,20,9.5,13,GENERAL,,,REAL9.50
10024817,REAL APPLE  JUICE 1L,PACK,1,0,130,0,125,DABUR,,,8901888005366
10028160,REAL APPLE 200ML,PCS,6,0,20,13.92,19,HINDUSTAN UNILEVER LTD,,,8901207032707
10001789,REAL APPLE JUICE 1L,PACK,5,0,100,0,95,REAL,,,4796008920018
10028257,REAL APPPLE 200ML,PCS,6,0,20,13.92,19,HINDUSTAN UNILEVER LTD,,,4796008921046
10027330,REAL CHILLI POWDER,PCS,5,0,52,37,45,HINDUSTAN UNILEVER LTD,,,DHANIYA27
10028973,REAL CHILLPODER 200Gm,PCS,21,0,52,35,45,HINDUSTAN UNILEVER LTD,,,RED35
10027834,REAL CHILLY POWDER 200GM,PCS,6,0,55,31,36,HINDUSTAN UNILEVER LTD,,,REAL31
10028096,REAL COCONUT WATER 200ML,PCS,15,0,30,25.31,29,HINDUSTAN UNILEVER LTD,,,8901207032677
10023299,REAL CRANBERRY  1L,PACK,3,0,115,0,105,DABUR,,,4796008920070
10018685,REAL CRANBERRY 1L,PACK,1,0,115,0,110,GENERAL,,,8901888000347
10026303,REAL DHANIYA POWDER 500g,PCS,26,0,110,65,90,HINDUSTAN UNILEVER LTD,,,DHANIYA65
10028822,REAL FRUIT 150ML,PCS,28,0,10,8,10,HINDUSTAN UNILEVER LTD,,,8901207023408
10018684,REAL FRUIT GUAVA 1L,PACK,22,77,100,77,95,GENERAL,,,8901207004407
10028484,REAL FRUIT POWER 1LTR,PCS,1,0,130,102.86,125,HINDUSTAN UNILEVER LTD,,,8901888005397
10020145,Real fuit apple,PACK,1,0,105,0,100,GENERAL,,,8901207021220
10002633,REAL GRAPE 1 LTR RS 99,PACK,1,0,105,0,100,REAL,,,4796008920032
10027533,REAL GUAVA 200ML,PCS,18,0,20,15,19,HINDUSTAN UNILEVER LTD,,,8901207032141
10027327,REAL HALDI POWDER 100GM,PCS,2,0,30,15,20,HINDUSTAN UNILEVER LTD,,,HALDI 15
10027815,REAL HALDI POWDER 200GM,PCS,-1,0,52,35,40,HINDUSTAN UNILEVER LTD,,,HALDI35
10027833,REAL HALDI POWDER 200Gm,PCS,1,0,55,25,40,HINDUSTAN UNILEVER LTD,,,HALDI 33
10027832,REAL HALDI POWDER 500GM,PCS,1,0,130,70,85,HINDUSTAN UNILEVER LTD,,,HALDI70
10027476,REAL KASURI METHI 25Gm,PCS,1,0,24,16,20,HINDUSTAN UNILEVER LTD,,,8908005002246
10027531,REAL LITCHI 180ML,PCS,22,0,20,15,19,HINDUSTAN UNILEVER LTD,,,8901207032110
10018687,REAL LITCHI 1L,PACK,21,0,110,0,99,GENERAL,,,8901207004414
10002631,REAL MANGO 1 LTR RS 99,PACK,1,0,100,0,95,REAL,,,4796008920117
10011869,REAL MANGO 1LTR,PACK,2,0,100,0,95,REAL,,,8901207004391
10028161,REAL MANGO 200ML,PCS,9,0,20,13.9,19,HINDUSTAN UNILEVER LTD,,,8901207032134
10029032,REAL MILK SHAKE FRAPPE 180ML,PCS,3,0,30,26.32,29,HINDUSTAN UNILEVER LTD,,,8901207035180
10028260,REAL MILKSHAKE FRAPPE 180ML,PCS,1,0,30,25,29,HINDUSTAN UNILEVER LTD,,,8901207035159
10028259,REAL MILSHAKE 180ML,PCS,6,0,30,25,29,HINDUSTAN UNILEVER LTD,,,8901207035166
10028261,REAL MILSHAKE FRAPPE 180ML,PCS,7,0,30,25,29,HINDUSTAN UNILEVER LTD,,,8901207035142
10015916,REAL MIXED FRUIT 1 LTR,PACK,4,0,110,0,100,REAL,,,8901888040350
10027532,REAL MIXED FRUIT 180 ML,PCS,3,0,20,15,20,HINDUSTAN UNILEVER LTD,,,8901888006363
10028258,REAL MIXED FRUIT 200ML,PCS,4,0,20,13.92,19,HINDUSTAN UNILEVER LTD,,,4796008921022
10001788,REAL MIXED FRUIT JUICE 1L RS - 99,PACK,9,0,110,0,99,REAL,,,4796008920049
10024819,REAL MIXED FRUTI 1L,PACK,2,0,130,0,125,DABUR,,,8901888005410
10015917,REAL MOSAMBI 1 LTR,PACK,3,0,110,0,99,REAL,,,8901888004833
10002632,REAL ORANGE 1 LTR,PACK,7,0,110,0,105,REAL,,,4796008920056
10018688,REAL ORANGE 1L,PACK,10,0,110,0,99,GENERAL,,,8901888090348
10028162,REAL ORANGE 200Ml,PCS,12,0,20,13.9,19,HINDUSTAN UNILEVER LTD,,,4796008921039
10006431,REAL PINEAPPLE 1LTR,PACK,7,0,100,0,100,REAL,,,4796008920025
10028256,REAL POME GRANATE 180ML,PCS,8,0,20,13.92,19,HINDUSTAN UNILEVER LTD,,,8901207032127
10008931,REAL POMEGRANATE 1 LTR,PACK,15,88.55,115,88.55,110,REAL,,,8901207004421
10026534,REAL TEJA LAL MIRCH 35g,PCS,12,0,10,9,10,GENERAL,,,8908005002055
10027432,RED,PCS,-1,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8901207027185
10006639,RED BULL 250M,PACK,4,0,115,0,110,ROUCH FRUCHTSAFTE,,,90162602
10027755,RED BULL YELLOW 250Ml,PCS,6,0,115,95.29,110,HINDUSTAN UNILEVER LTD,,,90435935
10026659,RED CHILI POWDER FIELD FRESH 200g,PCS,9,0,58,30,40,HINDUSTAN UNILEVER LTD,,,8908012413059
10026172,RED CHILI SOUCE,PCS,7,0,70,0,60,TEMPTIN,,,8901560722383
10026872,RED CHILI SOUCE 180g,PCS,6,0,50,0,48,HINDUSTAN UNILEVER LTD,,,8901560050240
10026098,RED CHILI SOUCE 80g,PCS,-15,0,15,10.27,14,TEMPTIN,,,8903553822377
10027573,RED CHILLI 80G,PCS,1,0,18,13.5,18,HINDUSTAN UNILEVER LTD,,,8901560053043
10028951,RED CHILLI PAPAD 80G,PCS,12,0,20,18,19,HINDUSTAN UNILEVER LTD,,,8908002879131
10027515,RED CHILLI POWDER 500GM,PCS,5,0,190,158.5,175,HINDUSTAN UNILEVER LTD,,,8901786605002
10027355,RED CHILLI SAUCE 200G,PCS,-9,0,60,33,40,HINDUSTAN UNILEVER LTD,,,8903553835438
10023627,RED LABEL 100G,PACK,62,0,35,0,34,HINDUSTAN UNILEVER LTD,,,8901030730054
10018384,RED LABEL 1KG,PACK,-1,0,0,0,0,GENERAL,,,0
10026444,RED LABEL 1KG,PCS,-1,315,362,315,350,GENERAL,,,8901030504099
10025849,RED LABEL 33G,8901,-4,0,10,7.5,10,FSSAI,,,8901030670749
10019901,RED LABEL NATURAL 250 GM,PACK,12,0,135,0,132,GENERAL,,,8901030674570
10015132,RED LABEL TEA 1KG,PACK,30,0,440,0,390,HUL,,,8901030397943
10004596,RED LABEL TEA 250G,PACK,30,0,115,0,110,HUL,,,8901030450358
10004597,RED LABEL TEA 500G,PACK,8,95,215,95,210,HUL,,,8901030450389
10026431,RED ROSE NARVEL TEA 500G,PCS,1,0,190,0,165,GENERAL,,,8906102210359
10028307,REMBOW GHADU,PCS,6,0,130,60,85,HINDUSTAN UNILEVER LTD,,,REMBOW60
10027984,REYNOLDS PEN 5n,PCS,1,0,25,17,20,HINDUSTAN UNILEVER LTD,,,8904275300068
10028395,RICE FLORE 500GM,PCS,21,0,43,36.56,42,HINDUSTAN UNILEVER LTD,,,8906008350081
10008113,Rice IG Basmati Rice Mini Dubar 5KG,PACK,1,0,445,0,360,KRBL LIMITED,,,690225106474
10006553,Rice IG Basmati Rice Mini Mogra 2 5KG,PACK,33,0,210,0,175,KRBL LIMITED,,,690225106788
10008111,Rice IG Basmati Rice Mini Mogra 5KG,PACK,20,0,250,0,220,KRBL LIMITED,,,690225106771
10006546,Rice IG Basmati Rice Tibar 1KG,PACK,20,0,122,0,115,KRBL LIMITED,,,690225101127
10019910,RICE IG DUBAR 10KG,PACK,5,0,1095,0,880,GENERAL,,,690225104180
10026134,RICE SHAN-E-BHOPAL 1Kg,PCS,10,0,102,60,75,TEMPTIN,,,8904232400534
10026617,rich hair colour,PCS,-10,0,30,25,28,GENERAL,,,8901023019883
10026625,Rin 250g,PCS,8,0,17,15.5,17,GENERAL,,,8901030662133
10028837,RIN 3+1,PCS,53,0,56,50.87,52,HINDUSTAN UNILEVER LTD,,,8901030755514
10028229,RIN 90g,PCS,183,0,5,4.28,5,HINDUSTAN UNILEVER LTD,,,8901030790508
10025809,rin fabric whitener 500 Ml,PCS,10,0,62,49,60,FSSAI,,,8901030761195
10024774,RIN POWDER   1kg 25P,PACK,15,0,70,0,68,HUL,,,8901030737084
10024775,RIN POWDER   500gm,PACK,41,0,39,0,39,HUL,,,8901030737091
10026653,RIN REFRESH 500g,PCS,8,0,40,36.44,40,HINDUSTAN UNILEVER LTD,,,8901030746048
10026666,RIN SOAP 45G,PCS,410,0,10,8.25,10,HINDUSTAN UNILEVER LTD,,,8901030794025
10027689,RITHAM RICE 10Kg,PCS,2,0,900,560,590,HINDUSTAN UNILEVER LTD,,,8908005267362
10026239,ROASTED CHANA 500g,PCS,3,0,100,43,55,NILONs,,,8906066993886
10026868,ROASTED CHANA 500G,PCS,34,0,80,43,55,HINDUSTAN UNILEVER LTD,,,8904406241802
10026425,ROCK SALT,PCS,-115,0,160,0,10,GENERAL,,,8906026156610
10026575,ROLA COLA 30g,PCS,2,0,5,4.5,5,PARLE,,,8901719114748
10026682,ROLLZ CHOCO-FILED BOKS 420g,PCS,3,0,150,130,145,HINDUSTAN UNILEVER LTD,,,8996001350874
10026681,ROLLZ CHOCO-FILLED,PCS,7,0,5,4.75,5,HINDUSTAN UNILEVER LTD,,,8996001350805
10028604,ROOCHI RICE 25KG,PCS,-1,0,2001,850,900,HINDUSTAN UNILEVER LTD,,,ROOCHI
10000444,ROOH AFZA SHARBAT 750 ML,PACK,4,0,150,0,150,ROOHAFZA,,,8901453000024
10015545,Roop Mantra Cream 15gm,PACK,4,0,56,0,50,DIVISA HERBAL CARE,,,8908001753937
10012384,Roop Mantra Cream 30gm,PACK,1,0,93,0,85,DIVISA HERBAL CARE,,,8908001753678
10027138,ROSE DHOOP 10 STICK,PCS,8,0,15,7.75,10,HINDUSTAN UNILEVER LTD,,,8906049570509
10027124,ROSE DHOOP 10 STICKS,PCS,28,0,15,7.29,10,HINDUSTAN UNILEVER LTD,,,8906049573326
10028996,ROSEE NATURAL DHOOP 20 STICKS,PCS,10,0,36,16,25,HINDUSTAN UNILEVER LTD,,,8906097160660
10026449,ROSTED CHANA 500G,PCS,-27,0,100,50,60,GENERAL,,,12345678905
10029047,ROSTED SALTED 18G,PCS,31,0,5,3.75,5,HINDUSTAN UNILEVER LTD,,,8906023660202
10028905,ROTI GOLD 10Kg,PCS,-10,0,380,212,230,HINDUSTAN UNILEVER LTD,,,8904406085079
10028182,ROTI GOLD 25Kg,PCS,-18,0,800,495,530,HINDUSTAN UNILEVER LTD,,,812345
10028580,ROTI GOLD 5KG,PCS,-35,0,190,106,130,HINDUSTAN UNILEVER LTD,,,8904406085062
10026229,ROYAL RATAN SABUDANE 500g,PCS,-17,0,60,35,40,NILONs,,,8908002879148
10026583,ROYAL SHINE 1LTR,PCS,-44,0,95,40,50,GENERAL,,,7879042934283
10029110,ROYAL TEA 250G,PCS,4,0,120,108.26,115,HINDUSTAN UNILEVER LTD,,,8906100150787
10021526,RUBY Eco Wiper 400,PACK,21,0,188,0,120,RUBY,,,8906063220282
10009941,RUCHI NO. 1 1Ltr,PACK,1,0,108,0,80,RUCHI SOYA INDUSTRIES LIMITED,,,8906032010388
10009942,Ruchi No. 1 vanaspati 48/- 500gm,PACK,14,0,55,0,45,RUCHI SOYA INDUSTRIES LIMITED,,,8906032010371
10026286,RUCHI SOYA BEAN REFINED 5 l,PCS,1,474.99,610,474.99,500,RUCHI SOYA INDUSTRIES LIMITED,,,8906032010319
10025921,RUCHI STAR 1L AT(910),PCS,-1113,88.5,115,88.5,96,FSSAI,,,8906032011347
10028467,RUCHI STAR 500Ml,PCS,49,0,63,48.05,50,HINDUSTAN UNILEVER LTD,,,8906032011323
10027682,RUM & RAISINS 72G,PCS,3,0,100,89.28,98,HINDUSTAN UNILEVER LTD,,,7622201138394
10028748,RUSK 300G,PCS,13,0,45,8.35,40,HINDUSTAN UNILEVER LTD,,,8906020732001
10026047,RUSK CRISPY 200g,PCS,6,0,30,20,25,SANJAY CAKE,,,8908009158154
10026502,RUSK PARLE 273G,PCS,-26,0,40,35,38,GENERAL,,,8901719112935
10025912,RUSK REAL ELACHI 400G,PCS,1,0,57,39,45,PARLE,,,8901719110030
10027894,RUSKY ELAICHI TOAST 150Gm,PCS,4,0,25,21.58,24,HINDUSTAN UNILEVER LTD,,,8904004419702
10027690,RYTHM 10Kg,PCS,2,0,1300,760,790,HINDUSTAN UNILEVER LTD,,,8908005267331
10026964,SABJI MASALA 10g,PCS,8,0,10,7.5,10,HINDUSTAN UNILEVER LTD,,,8901662024637
10006612,SABOODANA 500g,PACK,690597,0,70,0,37,SHRI VARALAKSHMI COMPANY,,,8906022340112
10019367,SABUDANA 500GM (500 GM),PACK,-2,0,45,0,40,GENERAL,,,99901000001122
10017867,SABUDANA BADA 500GM (500 gm),PACK,-3,0,50,0,45,GENERAL,,,99901000000054
10026377,SABUDANA MOTA 500g,PCS,1,0,0,40,45,GENERAL,,,46100007174
10027424,SABUDANA PAPAD 200GM,PCS,-14,0,60,40,45,HINDUSTAN UNILEVER LTD,,,SABUA40
10028950,SABUDANA SACHA MOTI 1KG,PCS,15,0,110,58,65,HINDUSTAN UNILEVER LTD,,,8908002879049
10020407,SACHAMOTI SABUDANA,PACK,283,0,60,0,40,GENERAL,,,8908002879032
10028202,SACHI MILK,PCS,-1,0,27,26,27,HINDUSTAN UNILEVER LTD,,,8906069960038
10028990,SACRD AAGARBATI 18G,\PCS,6,0,15,8,15,HINDUSTAN UNILEVER LTD,,,8906030593708
10028982,SACRED AAGARBATI 18G,PCS,6,0,15,10,0,HINDUSTAN UNILEVER LTD,,,8906030593579
10028983,SACRED AAGARBATI 18G,PCS,6,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593432
10028986,SACRED AAGARBATI 18G,PCS,5,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593449
10028987,SACRED AAGARBATI 18G,PCS,6,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593692
10028988,SACRED AAGARBATI 18G,PCS,6,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593548
10028989,SACRED AAGARBATI 18G,PCS,6,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593494
10028985,SACRED AAGARBATI 18GM,PCS,6,0,15,8,10,HINDUSTAN UNILEVER LTD,,,8906030593531
10028492,SAFAL SWEET CORN 1KG,PCS,5,0,160,112,140,HINDUSTAN UNILEVER LTD,,,8901722066409
10006208,SAFEWASH 500+500M,PACK,4,0,70,0,60,WIPRO,,,8901399009518
10027524,SAFFOLA ACTIVE 15L,PCS,1,0,2050,1550,1650,HINDUSTAN UNILEVER LTD,,,8901088034623
10014423,SAFFOLA Active 1L Pouch 130/-,PACK,-7,0,125,0,102,MARICO,,,8901088034593
10005732,SAFFOLA Active Oil Jar 5ltr,PACK,1,0,680,0,650,MARICO,,,8901088034616
10005725,SAFFOLA Gold Oil 1ltr,PACK,-1,0,139,120,135,MARICO,,,8901088017381
10000333,SAFFOLA Gold Oil 5ltr,PACK,1,0,699,0,665,MARICO,,,8901088017411
10020842,SAFFOLA MAS OATS PEPPY TOMATO 500GM,PACK,-8,0,190,0,185,GENERAL,,,8901088129817
10004278,SAFFOLA Masala Oats Classic Masala,PACK,-17,0,15,0,15,MARICO,,,8901088068734
10004279,SAFFOLA Masala Oats Peppy Tomato 43G 15/-,PACK,2,0,15,0,14.8,MARICO,,,8901088068741
10004277,SAFFOLA Masala Oats Veggie Twist 43gm 15/-,PACK,-19,0,15,0,15,MARICO,,,8901088068758
10020775,SAFFOLA MS OATS 500gm classic masala 500gm,PACK,3,0,190,0,185,RATAN SALES,,,8901088129824
10013727,SAFFOLA Oats 1kg + OFFER,PACK,18,0,199,0,190,MARICO,,,8901088055772
10021352,SAFFOLA VEGGIE TWIST 500gm,PACK,-4,0,190,0,185,MARICO,,,8901088129800
10028720,SAHI GAJAK 500GM,PCS,-1,0,120,70,90,HINDUSTAN UNILEVER LTD,,,GAJAK70
10027750,SAHI GARAM MASALA 100G,PCS,6,0,76,57.49,68,HINDUSTAN UNILEVER LTD,,,8901662025368
10027585,SAHI JEERA 50GM,PCS,-6,0,60,35,40,HINDUSTAN UNILEVER LTD,,,SAHI35
10028406,SAHI JEERA 50Gm,PCS,-5,0,60,36,40,HINDUSTAN UNILEVER LTD,,,SAHI36
10028716,SAI BABA 1Kg,PCS,20,0,24.05,18,22,HINDUSTAN UNILEVER LTD,,,7879042230446
10026459,SAI BABA 600g,PCS,10,0,0,26,35,GENERAL,,,8906073230004
10027034,SAKAR BURA 500GM,PCS,15,0,40,30,35,HINDUSTAN UNILEVER LTD,,,BURA30SOUNF26
10027035,SAKAR BURA 500Gm,PCS,5,0,40,30,35,HINDUSTAN UNILEVER LTD,,,BURA30
10025985,SALETED PEANUT 22g,PCS,7,0,5,4.5,5,HALDIRAMS,,,8904004404630
10027220,SAMBHAR VADA 500GM,PCS,2,0,114,75,90,HINDUSTAN UNILEVER LTD,,,8906021510097
10028581,SAMRAT AATA 10KG,PCS,1,0,390,258,280,HINDUSTAN UNILEVER LTD,,,8906016350011
10022864,SAMRAT CHAKKI AATA 5kg,PACK,9,0,215,0,145,GENERAL,,,8906016350141
10022863,SAMRAT MAIDA 500GM,PACK,24,0,34,0,20,GENERAL,,,8906016355726
10022862,SAMRAT SOOJI 500gm,PACK,5,0,37,0,20,GENERAL,,,8906016355764
10018496,SANCHI GHEE 1L,PACK,17,0,480,0,460,GENERAL,,,8906069960595
10015777,Sanchi Ghee 500ml,PACK,20,0,245,0,233,Bhopal sahakari Dugdh Sangh Maryadit,,,8906069960601
10016009,Sanchi Pure Ghee 200ml,PACK,9,0,100,0,95,Bhopal sahakari Dugdh Sangh Maryadit,,,8906069960618
10028327,SANDAL DHOOP 10 STICKS,PCS,12,0,15,7.5,10,HINDUSTAN UNILEVER LTD,,,88906030593722
10028585,SANDAL DHOOP 10 STICKS,PCS,1,0,15,7.45,10,HINDUSTAN UNILEVER LTD,,,8906049570479
10026621,SANDHA NAMAK 100gm,PCS,64,0,10,8.75,7,GENERAL,,,8906110620218
10027426,SANDHA NAMAK 100GM,PCS,-26,0,10,9,10,HINDUSTAN UNILEVER LTD,,,SENDHA8
10026982,SANDROP 1L (910G),PCS,12,0,155,112.38,152,HINDUSTAN UNILEVER LTD,,,8901512107602
10027204,SANITIZE SOAP,PCS,3,0,96,86,90,HINDUSTAN UNILEVER LTD,,,8901207035609
10027004,SANITIZE SOAP 1,PCS,6,0,32,21,32,HINDUSTAN UNILEVER LTD,,,8901207035586
10028216,SANTOOR 3+1,PCS,1,0,40,35,39,HINDUSTAN UNILEVER LTD,,,8901399007811
10026136,SANWARA RICE 1kg,PCS,12,0,99,48,60,TEMPTIN,,,8906026691005
10026137,SANWARI BASMATIRICE 1kg,PCS,-1,0,111,57,75,TEMPTIN,,,8906026691029
10026409,SANWARIA 5KG,PCS,5,0,715,310,340,GENERAL,,,8906026690596
10026581,SANWARIA TIBAR 10KG,PCS,3,0,999,540,575,GENERAL,,,8906026690879
10026408,SANWARIYA DUBAR 10KG,PCS,10,0,1200,450,500,GENERAL,,,8906026690862
10026411,SANWARIYA PREMIUM,PCS,-2,0,115,62,75,GENERAL,,,8906026690428
10027560,SAPECIAL PAPD KATRAN 1KG,PCS,3,0,246,170,190,HINDUSTAN UNILEVER LTD,,,8906014017138
10022978,SAPTA SHAKTI TIL OIL 1L,PACK,22,0,290,0,195,GENERAL,,,8901468114013
10026796,SARSO TAIL 75ML,PCS,6,0,20,15,18,HINDUSTAN UNILEVER LTD,,,4SARSO15
10026797,SARSO TAIL 75Ml,PCS,5,0,20,16,18,HINDUSTAN UNILEVER LTD,,,SARSO15
10027232,SARWAR OREGANO 40G,PCS,1,0,60,48,60,HINDUSTAN UNILEVER LTD,,,613070713604
10027233,SARWAR PAPRIKA 40G,PCS,1,0,60,48,60,HINDUSTAN UNILEVER LTD,,,613070713642
10026525,SATMOLA 10G,PCS,27,0,5,4.75,5,GENERAL,,,8906037911796
10028882,SATTO HEALTH FOOD 500Gm,PCS,1,0,109,97.31,102,HINDUSTAN UNILEVER LTD,,,8906008351095
10027409,SATU 500GM,PCS,4,0,100,74,85,HINDUSTAN UNILEVER LTD,,,SATU74
10028997,SAUGAAT AAGARBATI 140G,PCS,8,0,65,40,50,HINDUSTAN UNILEVER LTD,,,8906030592510
10027444,SAVLON,PCS,7,0,102,94.44,98,HINDUSTAN UNILEVER LTD,,,8905110003014
10028497,SAVLON 200ML,PCS,1,0,59,50.92,58,HINDUSTAN UNILEVER LTD,,,8901725971250
10028501,SAVLON 725ML,PCS,2,0,99,85.5,94,HINDUSTAN UNILEVER LTD,,,8901725971045
10027726,SAVLON ADVANCED 45G,PCS,120,0,10,8.48,10,HINDUSTAN UNILEVER LTD,,,8905110002987
10012946,SAVLON Antiseptic Liquid 100ml,PACK,2,0,44,0,42,ITC,,,8901725973124
10016264,SAVLON Antiseptic Liquid 200ml-,PACK,3,0,77,0,75,ITC,,,8901725973155
10016263,SAVLON Antiseptic Liquid 500ml,PACK,1,0,156,0,145,ITC,,,8901725973148
10012945,SAVLON Antiseptic Liquid 50ml 16.50/-,PACK,2,0,24,0,23,ITC,,,8901725973117
10021278,Savlon AntisepticLiquid 1ltr,PACK,2,0,291,0,265,ITC,,,8901725973131
10028498,SAVLON DEEP CLEAN 200ML,PCS,1,0,59,50.95,55,HINDUSTAN UNILEVER LTD,,,8901725971366
10025659,SAVLON DEEP CLEAN HW 175ml,PACK,7,0,36,0,35,ITC,,,8901725971038
10020895,SAVLON HAND WASH,PACK,10,0,25,0,24,ITC,,,8901725971816
10027443,SAVLON HAND WASH 200ML,PCS,2,0,59,53.63,56,HINDUSTAN UNILEVER LTD,,,8901725971151
10019560,SAVLON HERBAL SEN. HW.,PACK,2,0,99,0,94,G.D. FOODS MFG,,,8901725971540
10025660,SAVLON MOIS SHIELD HW 175ml,PACK,5,0,36,0,35,ITC,,,8901725971267
10019601,SAVLON MOISTURE SHIELD 750ml,PACK,5,0,99,0,94,GENERAL,,,8901725971243
10027724,SAVLON PROTECTION WIPS 10,PCS,1,0,45,37.92,43,HINDUSTAN UNILEVER LTD,,,8905110003151
